date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
7/21/2025,Fort Collins,Hemlock,NW,Culex tarsalis,56,CDC Light Trap,FC-036 
7/21/2025,Fort Collins,Hemlock,NW,Culex pipiens,6,CDC Light Trap,FC-036 
7/21/2025,Fort Collins,Poudre River Trail,NE,Culex pipiens,1,CDC Light Trap,FC-067
7/21/2025,Fort Collins,Prospect Ponds,NE,Culex pipiens,57,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Poudre River Trail,NE,Culex tarsalis,21,CDC Light Trap,FC-067
7/21/2025,Fort Collins,Poudre River Trail,NE,Aedes vexans,22,CDC Light Trap,FC-067
7/21/2025,Fort Collins,Poudre River Trail,NE,Aedes increpitus,19,CDC Light Trap,FC-067
7/21/2025,Fort Collins,PVH Gravid,NE,Culex pipiens,76,Gravid Trap,FC-091gr
7/21/2025,Fort Collins,Poudre River Trail,NE,Aedes melanimon,7,CDC Light Trap,FC-067
7/21/2025,Fort Collins,422 Lake Dr,NE,Aedes vexans,2,CDC Light Trap,FC-072
7/21/2025,Fort Collins,Lochside Lane,NE,Culex pipiens,7,CDC Light Trap,FC-038
7/21/2025,Fort Collins,Lochside Lane,NE,Aedes vexans,1,CDC Light Trap,FC-038
7/21/2025,Fort Collins,Lochside Lane,NE,Culiseta inornata,3,CDC Light Trap,FC-038
7/21/2025,Fort Collins,Lochside Lane,NE,Culex tarsalis,30,CDC Light Trap,FC-038
7/21/2025,Fort Collins,422 Lake Dr,NE,Culex tarsalis,44,CDC Light Trap,FC-072
7/21/2025,Fort Collins,Country Club,NE,Anopheles freeborni,18,CDC Light Trap,FC-034
7/21/2025,Fort Collins,Country Club,NE,Culex tarsalis,43,CDC Light Trap,FC-034
7/21/2025,Fort Collins,Country Club,NE,Aedes vexans,12,CDC Light Trap,FC-034
7/21/2025,Fort Collins,Country Club,NE,Aedes melanimon,11,CDC Light Trap,FC-034
7/21/2025,Fort Collins,FC Visitor Center,NE,Aedes vexans,3,CDC Light Trap,FC-014
7/21/2025,Fort Collins,FC Visitor Center,NE,Culex tarsalis,103,CDC Light Trap,FC-014
7/21/2025,Fort Collins,FC Visitor Center,NE,Culiseta inornata,6,CDC Light Trap,FC-014
7/21/2025,Fort Collins,FC Visitor Center,NE,Culex pipiens,171,CDC Light Trap,FC-014
7/21/2025,Fort Collins,FC Visitor Center,NE,Aedes melanimon,1,CDC Light Trap,FC-014
7/21/2025,Fort Collins,FC Visitor Center,NE,Anopheles freeborni,1,CDC Light Trap,FC-014
7/21/2025,Fort Collins,Prospect Ponds Gravid,NE,Aedes vexans,2,Gravid Trap,FC-066gr
7/21/2025,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,12,Gravid Trap,FC-066gr
7/21/2025,Fort Collins,422 Lake Dr,NE,Culiseta inornata,1,CDC Light Trap,FC-072
7/21/2025,Fort Collins,Linden Lake Rd,NE,No Mosquitoes,0,CDC Light Trap,FC-069
7/21/2025,Fort Collins,Prospect Ponds,NE,Aedes vexans,69,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Prospect Ponds,NE,Coquillettidia perturbans,40,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Prospect Ponds,NE,Aedes dorsalis,1,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Prospect Ponds,NE,Culex tarsalis,42,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Redwood,NE,Culex pipiens,1,CDC Light Trap,FC-040
7/21/2025,Fort Collins,Redwood,NE,Aedes vexans,1,CDC Light Trap,FC-040
7/21/2025,Fort Collins,Redwood,NE,Aedes melanimon,1,CDC Light Trap,FC-040
7/21/2025,Fort Collins,Redwood,NE,Culex tarsalis,19,CDC Light Trap,FC-040
7/21/2025,Fort Collins,Prospect Ponds,NE,Aedes melanimon,4,CDC Light Trap,FC-066
7/21/2025,Fort Collins,422 Lake Dr,NE,Culex pipiens,5,CDC Light Trap,FC-072
7/21/2025,Fort Collins,Prospect Ponds Gravid,NE,Anopheles freeborni,1,Gravid Trap,FC-066gr
7/21/2025,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,5,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Prospect Ponds,NE,Aedes increpitus,119,CDC Light Trap,FC-066
7/21/2025,Fort Collins,Edora Park,NE,Anopheles freeborni,1,CDC Light Trap,FC-019
7/21/2025,Fort Collins,Edora Park,NE,Culex tarsalis,18,CDC Light Trap,FC-019
7/21/2025,Fort Collins,Edora Park,NE,Culex pipiens,4,CDC Light Trap,FC-019
7/21/2025,Fort Collins,Edora Park,NE,Aedes increpitus,7,CDC Light Trap,FC-019
7/21/2025,Fort Collins,Prospect Ponds Gravid,NE,Aedes increpitus,2,Gravid Trap,FC-066gr
7/21/2025,Fort Collins,Edora Park,NE,Aedes vexans,3,CDC Light Trap,FC-019
7/21/2025,Fort Collins,Hemlock,NW,Aedes vexans,12,CDC Light Trap,FC-036 
7/21/2025,Fort Collins,Redwood Gravid,NE,Culex pipiens,34,Gravid Trap,FC-040gr
7/21/2025,Fort Collins,Redwood Gravid,NE,Aedes vexans,1,Gravid Trap,FC-040gr
7/21/2025,Fort Collins,N. Linden,NE,Culex tarsalis,10,CDC Light Trap,FC-006
7/21/2025,Fort Collins,N. Linden,NE,Culex pipiens,4,CDC Light Trap,FC-006
7/21/2025,Fort Collins,N. Linden,NE,Aedes vexans,1,CDC Light Trap,FC-006
7/21/2025,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,101,Gravid Trap,FC-092gr
7/22/2025,Fort Collins,Keeneland And Twin Oak,SE,Culex tarsalis,6,CDC Light Trap,FC-047
7/22/2025,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,53,Gravid Trap,FC-075gr
7/22/2025,Fort Collins,Fossil Creek South,SE,Culiseta inornata,1,CDC Light Trap,FC-039
7/22/2025,Fort Collins,Fossil Creek South,SE,Aedes vexans,113,CDC Light Trap,FC-039
7/22/2025,Fort Collins,Fossil Creek South,SE,Aedes dorsalis,57,CDC Light Trap,FC-039
7/22/2025,Fort Collins,Fossil Creek South,SE,Culex tarsalis,37,CDC Light Trap,FC-039
7/22/2025,Fort Collins,Fossil Creek South,SE,Aedes melanimon,3,CDC Light Trap,FC-039
7/22/2025,Fort Collins,Keeneland And Twin Oak,SE,Aedes vexans,3,CDC Light Trap,FC-047
7/22/2025,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,5,CDC Light Trap,FC-050
7/22/2025,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,4,CDC Light Trap,FC-050
7/22/2025,Fort Collins,Boltz,SE,Aedes vexans,3,CDC Light Trap,FC-023
7/22/2025,Fort Collins,Boltz,SE,Aedes dorsalis,1,CDC Light Trap,FC-023
7/22/2025,Fort Collins,Boltz,SE,Culex tarsalis,56,CDC Light Trap,FC-023
7/22/2025,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,19,Gravid Trap,FC-088gr
7/22/2025,Fort Collins,Big Horn,SE,Culex tarsalis,28,CDC Light Trap,FC-004
7/22/2025,Fort Collins,Big Horn,SE,Culex pipiens,5,CDC Light Trap,FC-004
7/22/2025,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,20,CDC Light Trap,FC-059
7/22/2025,Fort Collins,Springwood and Lochwood,SE,Aedes vexans,3,CDC Light Trap,FC-059
7/22/2025,Fort Collins,Willow Springs,SE,Culex tarsalis,32,CDC Light Trap,FC-031
7/22/2025,Fort Collins,Willow Springs,SE,Aedes vexans,2,CDC Light Trap,FC-031
7/22/2025,Fort Collins,Willow Springs,SE,Anopheles freeborni,1,CDC Light Trap,FC-031
7/22/2025,Fort Collins,Willow Springs,SE,Culex pipiens,1,CDC Light Trap,FC-031
7/22/2025,Fort Collins,Egret and Rookery,SE,,,CDC Light Trap,FC-053
7/22/2025,Fort Collins,Egret and Rookery,SE,Culex tarsalis,32,CDC Light Trap,FC-053
7/22/2025,Fort Collins,Egret and Rookery,SE,Aedes vexans,24,CDC Light Trap,FC-053
7/22/2025,Fort Collins,Egret and Rookery,SE,Aedes melanimon,2,CDC Light Trap,FC-053
7/22/2025,Fort Collins,Westshore Ct,SE,No Mosquitoes,0,CDC Light Trap,FC-046
7/22/2025,Fort Collins,3001 San Luis,SE,No Mosquitoes,0,CDC Light Trap,FC-027
7/22/2025,Fort Collins,Rock Creek,SE,Culex pipiens,4,CDC Light Trap,FC-074
7/22/2025,Fort Collins,Rock Creek,SE,Aedes vexans,28,CDC Light Trap,FC-074
7/22/2025,Fort Collins,Rock Creek,SE,Aedes melanimon,1,CDC Light Trap,FC-074
7/22/2025,Fort Collins,Rock Creek,SE,Culex tarsalis,55,CDC Light Trap,FC-074
7/22/2025,Fort Collins,West Chase,SE,Aedes melanimon,1,CDC Light Trap,FC-064
7/22/2025,Fort Collins,West Chase,SE,Aedes vexans,35,CDC Light Trap,FC-064
7/22/2025,Fort Collins,West Chase,SE,Culex tarsalis,7,CDC Light Trap,FC-064
7/22/2025,Fort Collins,Sage Creek North,SE,Aedes melanimon,1,CDC Light Trap,FC-075
7/22/2025,Fort Collins,Sage Creek North,SE,Anopheles freeborni,1,CDC Light Trap,FC-075
7/22/2025,Fort Collins,Sage Creek North,SE,Culex pipiens,3,CDC Light Trap,FC-075
7/22/2025,Fort Collins,Sage Creek North,SE,Culex tarsalis,22,CDC Light Trap,FC-075
7/22/2025,Fort Collins,Sage Creek North,SE,Aedes vexans,21,CDC Light Trap,FC-075
7/23/2025,Fort Collins,Golden Current,NW,Aedes vexans,11,CDC Light Trap,FC-011
7/23/2025,Fort Collins,Casa Grande and Downing,SW,Aedes vexans,1,CDC Light Trap,FC-049
7/23/2025,Fort Collins,118 S Grant ,NW,Culex pipiens,3,CDC Light Trap,FC-073
7/23/2025,Fort Collins,118 S Grant ,NW,Aedes hendersoni,1,CDC Light Trap,FC-073
7/23/2025,Fort Collins,118 S Grant ,NW,Culex tarsalis,16,CDC Light Trap,FC-073
7/23/2025,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,9,CDC Light Trap,FC-052
7/23/2025,Fort Collins,603 Gilgalad Way,NW,Aedes vexans,32,CDC Light Trap,FC-052
7/23/2025,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,9,CDC Light Trap,FC-049
7/23/2025,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,2,CDC Light Trap,FC-049
7/23/2025,Fort Collins,603 Gilgalad Way,NW,Aedes increpitus,3,CDC Light Trap,FC-052
7/23/2025,Fort Collins,808 Ponderosa,NW,Culex pipiens,6,CDC Light Trap,FC-060
7/23/2025,Fort Collins,Golden Current,NW,Aedes increpitus,3,CDC Light Trap,FC-011
7/23/2025,Fort Collins,Red Fox Meadows,NW,Aedes vexans,5,CDC Light Trap,FC-063
7/23/2025,Fort Collins,Red Fox Meadows,NW,Culex tarsalis,6,CDC Light Trap,FC-063
7/23/2025,Fort Collins,Red Fox Meadows,NW,Aedes increpitus,27,CDC Light Trap,FC-063
7/23/2025,Fort Collins,Red Fox Meadows,NW,Culex pipiens,1,CDC Light Trap,FC-063
7/23/2025,Fort Collins,Golden Current,NW,Culex tarsalis,2,CDC Light Trap,FC-011
7/23/2025,Fort Collins,Golden Current,NW,Anopheles freeborni,2,CDC Light Trap,FC-011
7/23/2025,Fort Collins,Golden Current,NW,Culex pipiens,1,CDC Light Trap,FC-011
7/23/2025,Fort Collins,Golden Current,NW,Aedes cinereus,6,CDC Light Trap,FC-011
7/23/2025,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,30,Gravid Trap,FC-090gr
7/23/2025,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,2,Gravid Trap,FC-063gr
7/23/2025,Fort Collins,808 Ponderosa,NW,Culex tarsalis,11,CDC Light Trap,FC-060
7/23/2025,Fort Collins,Stuart and Dorset,NW,Trap Stolen,0,CDC Light Trap,FC-015
7/23/2025,Fort Collins,Fishback,NW,Culex tarsalis,36,CDC Light Trap,FC-041
7/23/2025,Fort Collins,Fishback,NW,Culex pipiens,16,CDC Light Trap,FC-041
7/23/2025,Fort Collins,Fishback,NW,Aedes vexans,1,CDC Light Trap,FC-041
7/23/2025,Fort Collins,Holley Plant Research Center,NW,Aedes increpitus,1,CDC Light Trap,FC-061
7/23/2025,Fort Collins,Holley Plant Research Center,NW,Culex pipiens,3,CDC Light Trap,FC-061
7/23/2025,Fort Collins,Holley Plant Research Center,NW,Aedes melanimon,1,CDC Light Trap,FC-061
7/23/2025,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,48,CDC Light Trap,FC-061
7/23/2025,Fort Collins,Holley Plant Research Center,NW,Aedes vexans,9,CDC Light Trap,FC-061
7/23/2025,Fort Collins,Holley Plant Research Center,NW,Aedes dorsalis,1,CDC Light Trap,FC-061
7/23/2025,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Aedes increpitus,16,CDC Light Trap,FC-058
7/23/2025,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex tarsalis,6,CDC Light Trap,FC-058
7/23/2025,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Aedes vexans,2,CDC Light Trap,FC-058
7/23/2025,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex pipiens,2,CDC Light Trap,FC-058
7/24/2025,Fort Collins,5029 Crest Dr,SW,Culex pipiens,4,CDC Light Trap,FC-068
7/24/2025,Fort Collins,5029 Crest Dr,SW,Culex tarsalis,12,CDC Light Trap,FC-068
7/24/2025,Fort Collins,5029 Crest Dr,SW,Anopheles freeborni,2,CDC Light Trap,FC-068
7/24/2025,Fort Collins,Lopez Elementary,SW,Aedes vexans,6,CDC Light Trap,FC-093
