date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/30/2025,Fort Collins,Prospect Ponds,NE,Coquillettidia perturbans,114,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Prospect Ponds,NE,Aedes increpitus,264,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Prospect Ponds,NE,Aedes vexans,253,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Prospect Ponds,NE,Aedes melanimon,28,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Poudre River Trail,NE,Aedes trivittatus,1,CDC Light Trap,FC-067
6/30/2025,Fort Collins,Poudre River Trail,NE,Aedes increpitus,59,CDC Light Trap,FC-067
6/30/2025,Fort Collins,Poudre River Trail,NE,Aedes dorsalis,3,CDC Light Trap,FC-067
6/30/2025,Fort Collins,Poudre River Trail,NE,Culex tarsalis,31,CDC Light Trap,FC-067
6/30/2025,Fort Collins,Poudre River Trail,NE,Aedes melanimon,3,CDC Light Trap,FC-067
6/30/2025,Fort Collins,Poudre River Trail,NE,Aedes vexans,57,CDC Light Trap,FC-067
6/30/2025,Fort Collins,Prospect Ponds,NE,Culex tarsalis,150,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,13,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Linden Lake Rd,NE,Culiseta inornata,1,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,22,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Linden Lake Rd,NE,Aedes vexans,228,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Hemlock,NW,Aedes trivittatus,1,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Aedes dorsalis,12,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Culex tarsalis,47,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Coquillettidia perturbans,5,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Aedes melanimon,1,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Aedes increpitus,2,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Culex pipiens,3,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Hemlock,NW,Aedes vexans,20,CDC Light Trap,FC-036 
6/30/2025,Fort Collins,Edora Park,NE,Aedes dorsalis,2,CDC Light Trap,FC-019
6/30/2025,Fort Collins,Edora Park,NE,Culex pipiens,14,CDC Light Trap,FC-019
6/30/2025,Fort Collins,Edora Park,NE,Aedes vexans,20,CDC Light Trap,FC-019
6/30/2025,Fort Collins,PVH Gravid,NE,Culex pipiens,35,Gravid Trap,FC-091gr
6/30/2025,Fort Collins,Edora Park,NE,Culex tarsalis,41,CDC Light Trap,FC-019
6/30/2025,Fort Collins,Edora Park,NE,Aedes hendersoni,1,CDC Light Trap,FC-019
6/30/2025,Fort Collins,Edora Park,NE,Culiseta inornata,2,CDC Light Trap,FC-019
6/30/2025,Fort Collins,Redwood,NE,Aedes dorsalis,12,CDC Light Trap,FC-040
6/30/2025,Fort Collins,Redwood,NE,Aedes vexans,25,CDC Light Trap,FC-040
6/30/2025,Fort Collins,Redwood,NE,Culiseta inornata,1,CDC Light Trap,FC-040
6/30/2025,Fort Collins,Redwood,NE,Aedes melanimon,9,CDC Light Trap,FC-040
6/30/2025,Fort Collins,Redwood,NE,Culex tarsalis,19,CDC Light Trap,FC-040
6/30/2025,Fort Collins,Redwood,NE,Coquillettidia perturbans,1,CDC Light Trap,FC-040
6/30/2025,Fort Collins,Edora Park,NE,Aedes increpitus,30,CDC Light Trap,FC-019
6/30/2025,Fort Collins,Linden Lake Rd,NE,Aedes increpitus,8,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Redwood Gravid,NE,Culex pipiens,5,Gravid Trap,FC-040gr
6/30/2025,Fort Collins,N. Linden,NE,Culex tarsalis,28,CDC Light Trap,FC-006
6/30/2025,Fort Collins,N. Linden,NE,Aedes vexans,15,CDC Light Trap,FC-006
6/30/2025,Fort Collins,N. Linden,NE,Aedes dorsalis,1,CDC Light Trap,FC-006
6/30/2025,Fort Collins,N. Linden,NE,Aedes increpitus,2,CDC Light Trap,FC-006
6/30/2025,Fort Collins,N. Linden,NE,Culex pipiens,4,CDC Light Trap,FC-006
6/30/2025,Fort Collins,N. Linden,NE,Coquillettidia perturbans,1,CDC Light Trap,FC-006
6/30/2025,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,4,Gravid Trap,FC-092gr
6/30/2025,Fort Collins,Udall Natural Gravid,NE,Culex tarsalis,1,Gravid Trap,FC-092gr
6/30/2025,Fort Collins,Lochside Lane,NE,Culex tarsalis,80,CDC Light Trap,FC-038
6/30/2025,Fort Collins,Lochside Lane,NE,Aedes melanimon,9,CDC Light Trap,FC-038
6/30/2025,Fort Collins,Lochside Lane,NE,Aedes vexans,37,CDC Light Trap,FC-038
6/30/2025,Fort Collins,Lochside Lane,NE,Culiseta inornata,1,CDC Light Trap,FC-038
6/30/2025,Fort Collins,Country Club,NE,Anopheles freeborni,17,CDC Light Trap,FC-034
6/30/2025,Fort Collins,Country Club,NE,Aedes dorsalis,4,CDC Light Trap,FC-034
6/30/2025,Fort Collins,Country Club,NE,Culex tarsalis,37,CDC Light Trap,FC-034
6/30/2025,Fort Collins,Country Club,NE,Aedes increpitus,6,CDC Light Trap,FC-034
6/30/2025,Fort Collins,Country Club,NE,Aedes vexans,29,CDC Light Trap,FC-034
6/30/2025,Fort Collins,Country Club,NE,Aedes melanimon,18,CDC Light Trap,FC-034
6/30/2025,Fort Collins,FC Visitor Center,NE,Culex tarsalis,13,CDC Light Trap,FC-014
6/30/2025,Fort Collins,FC Visitor Center,NE,Culex pipiens,1,CDC Light Trap,FC-014
6/30/2025,Fort Collins,FC Visitor Center,NE,Aedes dorsalis,3,CDC Light Trap,FC-014
6/30/2025,Fort Collins,Prospect Ponds Gravid,NE,Anopheles freeborni,5,Gravid Trap,FC-066gr
6/30/2025,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,4,Gravid Trap,FC-066gr
6/30/2025,Fort Collins,Prospect Ponds Gravid,NE,Aedes vexans,5,Gravid Trap,FC-066gr
6/30/2025,Fort Collins,Prospect Ponds Gravid,NE,Aedes increpitus,2,Gravid Trap,FC-066gr
6/30/2025,Fort Collins,Linden Lake Rd,NE,Coquillettidia perturbans,40,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Linden Lake Rd,NE,Aedes melanimon,40,CDC Light Trap,FC-069
6/30/2025,Fort Collins,422 Lake Dr,NE,Culex tarsalis,52,CDC Light Trap,FC-072
6/30/2025,Fort Collins,422 Lake Dr,NE,Culex pipiens,6,CDC Light Trap,FC-072
6/30/2025,Fort Collins,422 Lake Dr,NE,Culiseta inornata,1,CDC Light Trap,FC-072
6/30/2025,Fort Collins,422 Lake Dr,NE,Aedes vexans,16,CDC Light Trap,FC-072
6/30/2025,Fort Collins,422 Lake Dr,NE,Aedes increpitus,3,CDC Light Trap,FC-072
6/30/2025,Fort Collins,422 Lake Dr,NE,Aedes dorsalis,1,CDC Light Trap,FC-072
6/30/2025,Fort Collins,422 Lake Dr,NE,Aedes melanimon,1,CDC Light Trap,FC-072
6/30/2025,Fort Collins,Linden Lake Rd,NE,Aedes dorsalis,7,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Linden Lake Rd,NE,Culex pipiens,2,CDC Light Trap,FC-069
6/30/2025,Fort Collins,Prospect Ponds,NE,Culex pipiens,38,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Prospect Ponds,NE,Culiseta inornata,1,CDC Light Trap,FC-066
6/30/2025,Fort Collins,Prospect Ponds,NE,Aedes dorsalis,6,CDC Light Trap,FC-066
7/1/2025,Fort Collins,Big Horn,SE,Culex tarsalis,70,CDC Light Trap,FC-004
7/1/2025,Fort Collins,Big Horn,SE,Aedes melanimon,2,CDC Light Trap,FC-004
7/1/2025,Fort Collins,Big Horn,SE,Culex pipiens,6,CDC Light Trap,FC-004
7/1/2025,Fort Collins,Sage Creek North,SE,Culex pipiens,2,CDC Light Trap,FC-075
7/1/2025,Fort Collins,Sage Creek North,SE,Culex tarsalis,71,CDC Light Trap,FC-075
7/1/2025,Fort Collins,Sage Creek North,SE,Aedes melanimon,2,CDC Light Trap,FC-075
7/1/2025,Fort Collins,Big Horn,SE,Aedes dorsalis,1,CDC Light Trap,FC-004
7/1/2025,Fort Collins,Big Horn,SE,Aedes vexans,13,CDC Light Trap,FC-004
7/1/2025,Fort Collins,Westshore Ct,SE,Aedes melanimon,2,CDC Light Trap,FC-046
7/1/2025,Fort Collins,Sage Creek North,SE,Aedes vexans,121,CDC Light Trap,FC-075
7/1/2025,Fort Collins,West Chase,SE,Aedes dorsalis,2,CDC Light Trap,FC-064
7/1/2025,Fort Collins,West Chase,SE,Aedes vexans,21,CDC Light Trap,FC-064
7/1/2025,Fort Collins,West Chase,SE,Culex pipiens,2,CDC Light Trap,FC-064
7/1/2025,Fort Collins,West Chase,SE,Aedes increpitus,1,CDC Light Trap,FC-064
7/1/2025,Fort Collins,West Chase,SE,Culex tarsalis,23,CDC Light Trap,FC-064
7/1/2025,Fort Collins,Rock Creek,SE,Coquillettidia perturbans,1,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Rock Creek,SE,Culex pipiens,1,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Rock Creek,SE,Aedes dorsalis,25,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Rock Creek,SE,Aedes melanimon,1,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Rock Creek,SE,Aedes increpitus,1,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Westshore Ct,SE,Aedes vexans,49,CDC Light Trap,FC-046
7/1/2025,Fort Collins,Westshore Ct,SE,Aedes dorsalis,7,CDC Light Trap,FC-046
7/1/2025,Fort Collins,Westshore Ct,SE,Coquillettidia perturbans,1,CDC Light Trap,FC-046
7/1/2025,Fort Collins,Westshore Ct,SE,Culex pipiens,16,CDC Light Trap,FC-046
7/1/2025,Fort Collins,Westshore Ct,SE,Culex tarsalis,106,CDC Light Trap,FC-046
7/1/2025,Fort Collins,3001 San Luis,SE,Culex tarsalis,22,CDC Light Trap,FC-027
7/1/2025,Fort Collins,Rock Creek,SE,Aedes vexans,10,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Rock Creek,SE,Culex tarsalis,56,CDC Light Trap,FC-074
7/1/2025,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,4,Gravid Trap,FC-075gr
7/1/2025,Fort Collins,Sage Creek North Gravid,SE,Aedes vexans,1,Gravid Trap,FC-075gr
7/1/2025,Fort Collins,West Chase,SE,Aedes melanimon,36,CDC Light Trap,FC-064
7/1/2025,Fort Collins,Springwood and Lochwood,SE,Culex pipiens,1,CDC Light Trap,FC-059
7/1/2025,Fort Collins,Springwood and Lochwood,SE,Culex tarsalis,13,CDC Light Trap,FC-059
7/1/2025,Fort Collins,Springwood and Lochwood,SE,Aedes vexans,15,CDC Light Trap,FC-059
7/1/2025,Fort Collins,Willow Springs,SE,Aedes vexans,45,CDC Light Trap,FC-031
7/1/2025,Fort Collins,Willow Springs,SE,Aedes dorsalis,10,CDC Light Trap,FC-031
7/1/2025,Fort Collins,Willow Springs,SE,Aedes melanimon,36,CDC Light Trap,FC-031
7/1/2025,Fort Collins,Willow Springs,SE,Culex tarsalis,101,CDC Light Trap,FC-031
7/1/2025,Fort Collins,Fossil Creek South,SE,Culex pipiens,2,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Fossil Creek South,SE,Anopheles freeborni,1,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Fossil Creek South,SE,Culiseta inornata,14,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Fossil Creek South,SE,Aedes melanimon,143,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Fossil Creek South,SE,Culex tarsalis,259,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Fossil Creek South,SE,Aedes vexans,117,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Fossil Creek South,SE,Aedes dorsalis,80,CDC Light Trap,FC-039
7/1/2025,Fort Collins,Willow Springs,SE,Culex pipiens,7,CDC Light Trap,FC-031
7/1/2025,Fort Collins,Egret and Rookery,SE,Culex tarsalis,8,CDC Light Trap,FC-053
7/1/2025,Fort Collins,Egret and Rookery,SE,Aedes vexans,63,CDC Light Trap,FC-053
7/1/2025,Fort Collins,Egret and Rookery,SE,Aedes melanimon,8,CDC Light Trap,FC-053
7/1/2025,Fort Collins,3001 San Luis,SE,Culex pipiens,11,CDC Light Trap,FC-027
7/1/2025,Fort Collins,3001 San Luis,SE,Aedes dorsalis,1,CDC Light Trap,FC-027
7/1/2025,Fort Collins,Keeneland And Twin Oak,SE,Culex pipiens,7,CDC Light Trap,FC-047
7/1/2025,Fort Collins,Keeneland And Twin Oak,SE,Aedes vexans,19,CDC Light Trap,FC-047
7/1/2025,Fort Collins,Keeneland And Twin Oak,SE,Aedes dorsalis,2,CDC Light Trap,FC-047
7/1/2025,Fort Collins,Keeneland And Twin Oak,SE,Aedes increpitus,1,CDC Light Trap,FC-047
7/1/2025,Fort Collins,Keeneland And Twin Oak,SE,Culex tarsalis,103,CDC Light Trap,FC-047
7/1/2025,Fort Collins,3001 San Luis,SE,Aedes vexans,5,CDC Light Trap,FC-027
7/1/2025,Fort Collins,Golden Meadows Ditch,SE,Aedes vexans,6,CDC Light Trap,FC-050
7/1/2025,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,22,CDC Light Trap,FC-050
7/1/2025,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,3,CDC Light Trap,FC-050
7/1/2025,Fort Collins,Boltz,SE,Culex tarsalis,36,CDC Light Trap,FC-023
7/1/2025,Fort Collins,Boltz,SE,Aedes vexans,12,CDC Light Trap,FC-023
7/1/2025,Fort Collins,Boltz,SE,Culiseta inornata,3,CDC Light Trap,FC-023
7/1/2025,Fort Collins,Boltz,SE,Aedes melanimon,1,CDC Light Trap,FC-023
7/1/2025,Fort Collins,Boltz,SE,Aedes dorsalis,13,CDC Light Trap,FC-023
7/1/2025,Fort Collins,English Ranch Park Gravid,SE,Culiseta inornata,2,Gravid Trap,FC-088gr
7/1/2025,Fort Collins,English Ranch Park Gravid,SE,Culex tarsalis,8,Gravid Trap,FC-088gr
7/1/2025,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,81,Gravid Trap,FC-088gr
7/1/2025,Fort Collins,3001 San Luis,SE,Aedes increpitus,7,CDC Light Trap,FC-027
7/2/2025,Fort Collins,Golden Current,NW,Anopheles freeborni,1,CDC Light Trap,FC-011
7/2/2025,Fort Collins,808 Ponderosa,NW,Aedes vexans,1,CDC Light Trap,FC-060
7/2/2025,Fort Collins,603 Gilgalad Way,NW,Culiseta inornata,8,CDC Light Trap,FC-052
7/2/2025,Fort Collins,603 Gilgalad Way,NW,Culex pipiens,1,CDC Light Trap,FC-052
7/2/2025,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,8,CDC Light Trap,FC-052
7/2/2025,Fort Collins,603 Gilgalad Way,NW,Aedes vexans,212,CDC Light Trap,FC-052
7/2/2025,Fort Collins,603 Gilgalad Way,NW,Aedes increpitus,36,CDC Light Trap,FC-052
7/2/2025,Fort Collins,603 Gilgalad Way,NW,Aedes dorsalis,4,CDC Light Trap,FC-052
7/2/2025,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,34,CDC Light Trap,FC-049
7/2/2025,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,12,CDC Light Trap,FC-049
7/2/2025,Fort Collins,Casa Grande and Downing,SW,Aedes vexans,10,CDC Light Trap,FC-049
7/2/2025,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,28,Gravid Trap,FC-090gr
7/2/2025,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,11,Gravid Trap,FC-063gr
7/2/2025,Fort Collins,Red Fox Meadows Gravid,NW,Aedes vexans,1,Gravid Trap,FC-063gr
7/2/2025,Fort Collins,Stuart and Dorset,NW,Culex pipiens,3,CDC Light Trap,FC-015
7/2/2025,Fort Collins,Stuart and Dorset,NW,Aedes dorsalis,3,CDC Light Trap,FC-015
7/2/2025,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,8,CDC Light Trap,FC-015
7/2/2025,Fort Collins,Stuart and Dorset,NW,Aedes vexans,13,CDC Light Trap,FC-015
7/2/2025,Fort Collins,Fishback,NW,Aedes vexans,3,CDC Light Trap,FC-041
7/2/2025,Fort Collins,Fishback,NW,Culex tarsalis,13,CDC Light Trap,FC-041
7/2/2025,Fort Collins,Fishback,NW,Culex pipiens,17,CDC Light Trap,FC-041
7/2/2025,Fort Collins,Fishback,NW,Aedes melanimon,1,CDC Light Trap,FC-041
7/2/2025,Fort Collins,Fishback,NW,Coquillettidia perturbans,1,CDC Light Trap,FC-041
7/2/2025,Fort Collins,Holley Plant Research Center,NW,Culiseta inornata,1,CDC Light Trap,FC-061
7/2/2025,Fort Collins,Holley Plant Research Center,NW,Aedes increpitus,2,CDC Light Trap,FC-061
7/2/2025,Fort Collins,Holley Plant Research Center,NW,Aedes dorsalis,2,CDC Light Trap,FC-061
