date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/24/2026,Fort Collins,Lochside Lane,NE,Culex tarsalis,25,CDC Light Trap,FC-038
8/24/2026,Fort Collins,Prospect Ponds,NE,Culex pipiens,99,CDC Light Trap,FC-066
8/24/2026,Fort Collins,Prospect Ponds,NE,Aedes melanimon,1,CDC Light Trap,FC-066
8/24/2026,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,5,CDC Light Trap,FC-066
8/24/2026,Fort Collins,Prospect Ponds,NE,Culiseta inornata,3,CDC Light Trap,FC-066
8/24/2026,Fort Collins,Prospect Ponds,NE,Aedes vexans,20,CDC Light Trap,FC-066
8/24/2026,Fort Collins,Prospect Ponds,NE,Coquillettidia perturbans,1,CDC Light Trap,FC-066
8/24/2026,Fort Collins,Poudre River Trail,NE,Aedes melanimon,1,CDC Light Trap,FC-067
8/24/2026,Fort Collins,Poudre River Trail,NE,Culex pipiens,10,CDC Light Trap,FC-067
8/24/2026,Fort Collins,Poudre River Trail,NE,Aedes vexans,490,CDC Light Trap,FC-067
8/24/2026,Fort Collins,Poudre River Trail,NE,Culex tarsalis,12,CDC Light Trap,FC-067
8/24/2026,Fort Collins,Poudre River Trail,NE,Aedes dorsalis,50,CDC Light Trap,FC-067
8/24/2026,Fort Collins,Linden Lake Rd,NE,Culiseta inornata,1,CDC Light Trap,FC-069
8/24/2026,Fort Collins,Linden Lake Rd,NE,Aedes vexans,95,CDC Light Trap,FC-069
8/24/2026,Fort Collins,Linden Lake Rd,NE,Culex pipiens,4,CDC Light Trap,FC-069
8/24/2026,Fort Collins,Hemlock,NW,Culiseta inornata,2,CDC Light Trap,FC-036 
8/24/2026,Fort Collins,Hemlock,NW,Culex tarsalis,7,CDC Light Trap,FC-036 
8/24/2026,Fort Collins,Hemlock,NW,Culex pipiens,7,CDC Light Trap,FC-036 
8/24/2026,Fort Collins,Hemlock,NW,Aedes vexans,452,CDC Light Trap,FC-036 
8/24/2026,Fort Collins,Hemlock,NW,Aedes dorsalis,18,CDC Light Trap,FC-036 
8/24/2026,Fort Collins,Edora Park,NE,Aedes vexans,30,CDC Light Trap,FC-019
8/24/2026,Fort Collins,PVH Gravid,NE,Culex pipiens,15,Gravid Trap,FC-091gr
