"Year","CSU Pool Number (CMC Enters)","IDA Pool (CSU Enters, Leave Blank)","Week","Trap Date","County","Account","Collection Site       (Trap ID)","Zone","Method","Genus","Spp","Sex","No. Gravid","No. Deplete","Total","Test Result (CSU Enters)","Test Code (CSU Enters)"
2026,"BOU-00350",,26,"2026-06-22","BC","BC","BC-11","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00351",,26,"2026-06-22","BC","BC","BC-11","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00352",,26,"2026-06-22","BC","BC","BC-22","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00353",,26,"2026-06-22","BC","BC","BC-24","BC","L","Cx.","Tarsalis","F","0","26","26","Negative",0
2026,"BOU-00354",,26,"2026-06-22","BC","BC","BC-25","BC","L","Cx.","Tarsalis","F","0","37","37","Negative",0
2026,"BOU-00355",,26,"2026-06-22","BC","BC","BC-26","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00356",,26,"2026-06-22","BC","BC","BC-26","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"CSU-25094",,26,"2026-06-22","LC","LV","LV-095","LV","L","Cx.","Tarsalis","F",,"7","7","Negative",0
2026,"CSU-25095",,26,"2026-06-22","LC","LV","LV-069","LV","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-25096",,26,"2026-06-22","LC","FC","FC-072","NE","L","Cx.","Tarsalis","F",,"6","6","Negative",0
2026,"CSU-25097",,26,"2026-06-22","LC","FC","FC-072","NE","L","Cx.","Pipiens","F",,"7","7","Negative",0
2026,"CSU-25098",,26,"2026-06-22","LC","FC","FC-006","NE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25099",,26,"2026-06-22","LC","FC","FC-066GR","NE","G","Cx.","Pipiens","F","2",,"2","Negative",0
2026,"CSU-25100",,26,"2026-06-22","LC","FC","FC-092GR","NE","G","Cx.","Pipiens","F","2",,"2","Negative",0
2026,"CSU-25101",,26,"2026-06-22","LC","FC","FC-014","NE","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-25102",,26,"2026-06-22","LC","FC","FC-014","NE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25103",,26,"2026-06-22","LC","FC","FC-040GR","NE","G","Cx.","Pipiens","F","3",,"3","Negative",0
2026,"CSU-25104",,26,"2026-06-22","LC","FC","FC-066","NE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-25105",,26,"2026-06-22","LC","FC","FC-066","NE","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-25106",,26,"2026-06-22","LC","FC","FC-066","NE","L","Cx.","Pipiens","F",,"16","16","Negative",0
2026,"CSU-25107",,26,"2026-06-22","LC","FC","FC-034","NE","L","Cx.","Tarsalis","F",,"8","8","Negative",0
2026,"CSU-25108",,26,"2026-06-22","LC","FC","FC-034","NE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25109",,26,"2026-06-22","LC","FC","FC-038","NE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-25110",,26,"2026-06-22","LC","FC","FC-038","NE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-25111",,26,"2026-06-22","LC","FC","FC-040","NE","L","Cx.","Tarsalis","F",,"8","8","Negative",0
2026,"CSU-25112",,26,"2026-06-22","LC","FC","FC-091GR","NE","G","Cx.","Pipiens","F","23",,"23","Negative",0
2026,"CSU-25113",,26,"2026-06-22","LC","FC","FC-019","NE","L","Cx.","Tarsalis","F",,"11","11","Negative",0
2026,"CSU-25114",,26,"2026-06-22","LC","FC","FC-019","NE","L","Cx.","Pipiens","F",,"5","5","Negative",0
2026,"CSU-25115",,26,"2026-06-23","LC","LV","LV-089","LV","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25116",,26,"2026-06-23","LC","FC","FC-031","SE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-25117",,26,"2026-06-23","LC","FC","FC-050","SE","L","Cx.","Tarsalis","F",,"17","17","Negative",0
2026,"CSU-25118",,26,"2026-06-23","LC","FC","FC-050","SE","L","Cx.","Pipiens","F",,"12","12","Negative",0
2026,"CSU-25119",,26,"2026-06-23","LC","FC","FC-039","SE","L","Cx.","Tarsalis","F",,"12","12","Negative",0
2026,"CSU-25120",,26,"2026-06-23","LC","FC","FC-027","SE","L","Cx.","Tarsalis","F",,"14","14","Negative",0
2026,"CSU-25121",,26,"2026-06-23","LC","FC","FC-027","SE","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-25122",,26,"2026-06-23","LC","FC","FC-059","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25123",,26,"2026-06-23","LC","FC","FC-023","SE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25124",,26,"2026-06-23","LC","FC","FC-023","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25125",,26,"2026-06-23","LC","FC","FC-064","SE","L","Cx.","Tarsalis","F",,"20","20","Negative",0
2026,"CSU-25126",,26,"2026-06-23","LC","FC","FC-064","SE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25127",,26,"2026-06-23","LC","FC","FC-075","SE","L","Cx.","Tarsalis","F",,"49","49","Negative",0
2026,"CSU-25128",,26,"2026-06-23","LC","FC","FC-075","SE","L","Cx.","Pipiens","F",,"17","17","Negative",0
2026,"CSU-25129",,26,"2026-06-23","LC","FC","FC-046","SE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25130",,26,"2026-06-23","LC","FC","FC-046","SE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25131",,26,"2026-06-23","LC","FC","FC-004","SE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25132",,26,"2026-06-23","LC","FC","FC-004","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25133",,26,"2026-06-23","LC","FC","FC-074","SE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25134",,26,"2026-06-23","LC","FC","FC-088GR","SE","G","Cx.","Tarsalis","F","1",,"1","Negative",0
2026,"CSU-25135",,26,"2026-06-23","LC","FC","FC-088GR","SE","G","Cx.","Pipiens","F","50",,"50","Negative",0
2026,"CSU-25136",,26,"2026-06-23","LC","FC","FC-088GR","SE","G","Cx.","Pipiens","F","6",,"6","Negative",0
2026,"CSU-25137",,26,"2026-06-23","LC","FC","FC-075GR","SE","G","Cx.","Pipiens","F","18",,"18","Negative",0
2026,"CSU-25138",,26,"2026-06-23","LC","FC","FC-053","SE","L","Cx.","Tarsalis","F",,"40","40","Negative",0
2026,"CSU-25139",,26,"2026-06-23","LC","FC","FC-053","SE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25140",,26,"2026-06-24","LC","BE","WC-055","BE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-25141",,26,"2026-06-24","LC","BE","LC-059","BE","L","Cx.","Tarsalis","F",,"10","10","Negative",0
2026,"CSU-25142",,26,"2026-06-24","LC","BE","LC-059","BE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25143",,26,"2026-06-24","LC","BE","LC-049","BE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-25144",,26,"2026-06-24","LC","BE","LC-049","BE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-25145",,26,"2026-06-24","LC","BE","LC-049","BE","L","Cx.","Tarsalis","F",,"7","7","Negative",0
2026,"CSU-25146",,26,"2026-06-24","LC","BE","LC-049","BE","L","Cx.","Pipiens","F",,"8","8","Negative",0
2026,"CSU-25147",,26,"2026-06-24","LC","BE","LC-060","BE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25148",,26,"2026-06-24","LC","BE","LC-060","BE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25149",,26,"2026-06-24","LC","BE","LC-001","BE","L","Cx.","Tarsalis","F",,"25","25","Negative",0
2026,"CSU-25150",,26,"2026-06-24","LC","BE","LC-001","BE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25151",,26,"2026-06-24","LC","FC","FC-015","NW","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-25152",,26,"2026-06-24","LC","FC","FC-015","NW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25153",,26,"2026-06-24","LC","FC","FC-011","NW","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-25154",,26,"2026-06-24","LC","FC","FC-073","NW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-25155",,26,"2026-06-24","LC","FC","FC-049","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25156",,26,"2026-06-24","LC","FC","FC-061","NW","L","Cx.","Tarsalis","F",,"10","10","Negative",0
2026,"CSU-25157",,26,"2026-06-24","LC","FC","FC-061","NW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25158",,26,"2026-06-24","LC","FC","FC-063GR","NW","G","Cx.","Pipiens","F","7",,"7","Negative",0
2026,"CSU-25159",,26,"2026-06-24","LC","FC","FC-058","SW","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-25160",,26,"2026-06-24","LC","FC","FC-058","SW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25161",,26,"2026-06-24","LC","FC","FC-090GR","NW","G","Cx.","Pipiens","F","25",,"25","Negative",0
2026,"CSU-25162",,26,"2026-06-24","LC","BE","LC-053","BE","L","Cx.","Tarsalis","F",,"37","37","Negative",0
2026,"CSU-25163",,26,"2026-06-24","LC","BE","LC-054","BE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-25164",,26,"2026-06-24","LC","FC","FC-063","NW","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-25165",,26,"2026-06-24","LC","BE","LC-058","BE","L","Cx.","Tarsalis","F",,"6","6","Negative",0
2026,"CSU-25166",,26,"2026-06-24","LC","BE","LC-061","BE","L","Cx.","Tarsalis","F",,"6","6","Negative",0
2026,"CSU-25167",,26,"2026-06-24","LC","LV","LV-020","LV","L","Cx.","Tarsalis","F",,"22","22","Negative",0
2026,"CSU-25168",,26,"2026-06-24","LC","BE","LC-062","BE","L","Cx.","Tarsalis","F",,"27","27","Negative",0
2026,"CSU-25169",,26,"2026-06-25","LC","FC","FC-054","SE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25170",,26,"2026-06-25","LC","FC","FC-054","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25171",,26,"2026-06-25","LC","FC","FC-071","SW","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-25172",,26,"2026-06-25","LC","FC","FC-068","SW","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-25173",,26,"2026-06-25","LC","FC","FC-093","SW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-25174",,26,"2026-06-25","LC","FC","FC-093","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25175",,26,"2026-06-25","LC","FC","FC-001","SW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-25176",,26,"2026-06-25","LC","FC","FC-001","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25177",,26,"2026-06-25","LC","FC","FC-029","SE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25178",,26,"2026-06-25","LC","FC","FC-029","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25179",,26,"2026-06-25","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","16",,"16","Negative",0
2026,"CSU-25180",,26,"2026-06-25","LC","FC","FC-037","SW","L","Cx.","Tarsalis","F",,"7","7","Negative",0
2026,"CSU-25181",,26,"2026-06-25","LC","FC","FC-037","SW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25182",,26,"2026-06-25","LC","FC","FC-089GR","SW","G","Cx.","Pipiens","F","32",,"32","Negative",0
