"Year","CSU Pool Number (CMC Enters)","IDA Pool (CSU Enters, Leave Blank)","Week","Trap Date","County","Account","Collection Site       (Trap ID)","Zone","Method","Genus","Spp","Sex","No. Gravid","No. Deplete","Total","Test Result (CSU Enters)","Test Code (CSU Enters)"
2026,"BOU-00357",,27,"2026-06-29","BC","BC","BC-11","BC","L","Cx.","Tarsalis","F","0","35","35","Negative",0
2026,"BOU-00358",,27,"2026-06-29","BC","BC","BC-22","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00359",,27,"2026-06-29","BC","BC","BC-24","BC","L","Cx.","Tarsalis","F","0","30","30","Negative",0
2026,"BOU-00360",,27,"2026-06-29","BC","BC","BC-25","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00361",,27,"2026-06-29","BC","BC","BC-25","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00362",,27,"2026-06-29","BC","BC","BC-26","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"BOU-00363",,27,"2026-06-29","BC","BC","BC-26","BC","L","Cx.","Tarsalis","F","0","50","50","Negative",0
2026,"CSU-25183",,27,"2026-06-29","LC","LV","LV-095","LV","L","Cx.","Tarsalis","F",,"25","25","Negative",0
2026,"CSU-25184",,27,"2026-06-29","LC","FC","FC-014","NE","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-25185",,27,"2026-06-29","LC","FC","FC-014","NE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25186",,27,"2026-06-29","LC","FC","FC-019","NE","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-25187",,27,"2026-06-29","LC","FC","FC-038","NE","L","Cx.","Tarsalis","F",,"7","7","Negative",0
2026,"CSU-25188",,27,"2026-06-29","LC","FC","FC-036","NW","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-25189",,27,"2026-06-29","LC","FC","FC-040","NE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
