date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/15/2026,Fort Collins,Redwood,NE,Aedes melanimon,1,CDC Light Trap,FC-040
6/15/2026,Fort Collins,Hemlock,NW,Aedes nigromaculis,1,CDC Light Trap,FC-036 
6/15/2026,Fort Collins,Lochside Lane,NE,Aedes melanimon,7,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Lochside Lane,NE,Aedes increpitus,6,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Lochside Lane,NE,Culex tarsalis,3,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Lochside Lane,NE,Culex pipiens,2,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Lochside Lane,NE,Aedes vexans,14,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Lochside Lane,NE,Aedes dorsalis,1,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Lochside Lane,NE,Culiseta inornata,1,CDC Light Trap,FC-038
6/15/2026,Fort Collins,Hemlock,NW,Aedes vexans,6,CDC Light Trap,FC-036 
6/15/2026,Fort Collins,Hemlock,NW,Culiseta inornata,1,CDC Light Trap,FC-036 
6/15/2026,Fort Collins,Country Club,NE,Aedes increpitus,7,CDC Light Trap,FC-034
6/15/2026,Fort Collins,Country Club,NE,Aedes vexans,18,CDC Light Trap,FC-034
6/15/2026,Fort Collins,Country Club,NE,Culex tarsalis,2,CDC Light Trap,FC-034
6/15/2026,Fort Collins,Country Club,NE,Aedes melanimon,33,CDC Light Trap,FC-034
6/15/2026,Fort Collins,FC Visitor Center,NE,Aedes increpitus,3,CDC Light Trap,FC-014
6/15/2026,Fort Collins,FC Visitor Center,NE,Culex tarsalis,8,CDC Light Trap,FC-014
6/15/2026,Fort Collins,FC Visitor Center,NE,Culex pipiens,2,CDC Light Trap,FC-014
6/15/2026,Fort Collins,FC Visitor Center,NE,Aedes melanimon,1,CDC Light Trap,FC-014
6/15/2026,Fort Collins,FC Visitor Center,NE,Aedes vexans,2,CDC Light Trap,FC-014
6/15/2026,Fort Collins,FC Visitor Center,NE,Culiseta inornata,3,CDC Light Trap,FC-014
6/15/2026,Fort Collins,FC Visitor Center,NE,Aedes dorsalis,1,CDC Light Trap,FC-014
6/15/2026,Fort Collins,Prospect Ponds Gravid,NE,Aedes increpitus,1,Gravid Trap,FC-066gr
6/15/2026,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,1,Gravid Trap,FC-066gr
6/15/2026,Fort Collins,Prospect Ponds Gravid,NE,Anopheles freeborni,1,Gravid Trap,FC-066gr
6/15/2026,Fort Collins,Prospect Ponds Gravid,NE,Culex tarsalis,2,Gravid Trap,FC-066gr
6/15/2026,Fort Collins,Prospect Ponds,NE,Coquillettidia perturbans,11,CDC Light Trap,FC-066
6/15/2026,Fort Collins,Prospect Ponds,NE,Culex pipiens,4,CDC Light Trap,FC-066
6/15/2026,Fort Collins,Prospect Ponds,NE,Culiseta inornata,4,CDC Light Trap,FC-066
6/15/2026,Fort Collins,422 Lake Dr,NE,Aedes increpitus,2,CDC Light Trap,FC-072
6/15/2026,Fort Collins,Hemlock,NW,Culex tarsalis,1,CDC Light Trap,FC-036 
6/15/2026,Fort Collins,Hemlock,NW,Culex pipiens,1,CDC Light Trap,FC-036 
6/15/2026,Fort Collins,Edora Park,NE,Culex pipiens,1,CDC Light Trap,FC-019
6/15/2026,Fort Collins,Edora Park,NE,Aedes vexans,5,CDC Light Trap,FC-019
6/15/2026,Fort Collins,Edora Park,NE,Aedes melanimon,1,CDC Light Trap,FC-019
6/15/2026,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,17,CDC Light Trap,FC-066
6/15/2026,Fort Collins,Prospect Ponds,NE,Aedes increpitus,23,CDC Light Trap,FC-066
6/15/2026,Fort Collins,Prospect Ponds,NE,Aedes dorsalis,23,CDC Light Trap,FC-066
6/15/2026,Fort Collins,Prospect Ponds,NE,Aedes vexans,46,CDC Light Trap,FC-066
6/15/2026,Fort Collins,Linden Lake Rd,NE,Aedes vexans,1,CDC Light Trap,FC-069
6/15/2026,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,2,CDC Light Trap,FC-069
6/15/2026,Fort Collins,Poudre River Trail,NE,Aedes vexans,3,CDC Light Trap,FC-067
6/15/2026,Fort Collins,Poudre River Trail,NE,Aedes dorsalis,2,CDC Light Trap,FC-067
6/15/2026,Fort Collins,Poudre River Trail,NE,Culex tarsalis,1,CDC Light Trap,FC-067
6/15/2026,Fort Collins,Poudre River Trail,NE,Culiseta inornata,3,CDC Light Trap,FC-067
