date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
7/6/2026,Fort Collins,Linden Lake Rd,NE,Aedes melanimon,2,CDC Light Trap,FC-069
7/6/2026,Fort Collins,Linden Lake Rd,NE,Coquillettidia perturbans,4,CDC Light Trap,FC-069
7/6/2026,Fort Collins,Hemlock,NW,Culex tarsalis,45,CDC Light Trap,FC-036 
7/6/2026,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,6,Gravid Trap,FC-066gr
7/6/2026,Fort Collins,Prospect Ponds,NE,Culex pipiens,27,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Prospect Ponds,NE,Aedes melanimon,3,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Linden Lake Rd,NE,Aedes vexans,43,CDC Light Trap,FC-069
7/6/2026,Fort Collins,Prospect Ponds,NE,Coquillettidia perturbans,107,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Hemlock,NW,Culex pipiens,4,CDC Light Trap,FC-036 
7/6/2026,Fort Collins,Prospect Ponds,NE,Aedes vexans,17,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Redwood Gravid,NE,Culex pipiens,3,Gravid Trap,FC-040gr
7/6/2026,Fort Collins,N. Linden,NE,Culex tarsalis,4,CDC Light Trap,FC-006
7/6/2026,Fort Collins,N. Linden,NE,Culex pipiens,3,CDC Light Trap,FC-006
7/6/2026,Fort Collins,N. Linden,NE,Aedes dorsalis,1,CDC Light Trap,FC-006
7/6/2026,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,5,Gravid Trap,FC-092gr
7/6/2026,Fort Collins,Prospect Ponds,NE,Culex tarsalis,121,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Prospect Ponds,NE,Aedes dorsalis,6,CDC Light Trap,FC-066
7/6/2026,Fort Collins,PVH Gravid,NE,Aedes hendersoni,1,Gravid Trap,FC-091gr
7/6/2026,Fort Collins,Edora Park,NE,Trap Vandalized,0,CDC Light Trap,FC-019
7/6/2026,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,36,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Hemlock,NW,Anopheles freeborni,2,CDC Light Trap,FC-036 
7/6/2026,Fort Collins,Hemlock,NW,Aedes vexans,5,CDC Light Trap,FC-036 
7/6/2026,Fort Collins,Prospect Ponds,NE,Culiseta inornata,4,CDC Light Trap,FC-066
7/6/2026,Fort Collins,Lochside Lane,NE,Aedes dorsalis,2,CDC Light Trap,FC-038
7/6/2026,Fort Collins,Lochside Lane,NE,Culex tarsalis,35,CDC Light Trap,FC-038
7/6/2026,Fort Collins,Lochside Lane,NE,Culex pipiens,7,CDC Light Trap,FC-038
7/6/2026,Fort Collins,Lochside Lane,NE,Aedes melanimon,1,CDC Light Trap,FC-038
7/6/2026,Fort Collins,Lochside Lane,NE,Culiseta inornata,1,CDC Light Trap,FC-038
7/6/2026,Fort Collins,Lochside Lane,NE,Aedes vexans,8,CDC Light Trap,FC-038
7/6/2026,Fort Collins,Prospect Ponds,NE,Aedes increpitus,68,CDC Light Trap,FC-066
7/6/2026,Fort Collins,422 Lake Dr,NE,Culex pipiens,1,CDC Light Trap,FC-072
7/6/2026,Fort Collins,Prospect Ponds Gravid,NE,Anopheles freeborni,1,Gravid Trap,FC-066gr
7/6/2026,Fort Collins,Linden Lake Rd,NE,Culex tarsalis,7,CDC Light Trap,FC-069
7/6/2026,Fort Collins,Country Club,NE,Aedes dorsalis,2,CDC Light Trap,FC-034
7/6/2026,Fort Collins,Country Club,NE,Culex tarsalis,17,CDC Light Trap,FC-034
7/6/2026,Fort Collins,Country Club,NE,Aedes melanimon,4,CDC Light Trap,FC-034
7/6/2026,Fort Collins,Country Club,NE,Aedes vexans,21,CDC Light Trap,FC-034
7/6/2026,Fort Collins,Country Club,NE,Aedes increpitus,1,CDC Light Trap,FC-034
7/6/2026,Fort Collins,FC Visitor Center,NE,Aedes vexans,4,CDC Light Trap,FC-014
7/6/2026,Fort Collins,FC Visitor Center,NE,Culiseta inornata,2,CDC Light Trap,FC-014
7/6/2026,Fort Collins,FC Visitor Center,NE,Culex tarsalis,32,CDC Light Trap,FC-014
7/6/2026,Fort Collins,FC Visitor Center,NE,Aedes dorsalis,1,CDC Light Trap,FC-014
7/6/2026,Fort Collins,FC Visitor Center,NE,Culex pipiens,4,CDC Light Trap,FC-014
7/6/2026,Fort Collins,FC Visitor Center,NE,Anopheles freeborni,1,CDC Light Trap,FC-014
7/6/2026,Fort Collins,Linden Lake Rd,NE,Aedes dorsalis,4,CDC Light Trap,FC-069
7/6/2026,Fort Collins,Poudre River Trail,NE,Aedes increpitus,19,CDC Light Trap,FC-067
7/6/2026,Fort Collins,Redwood,NE,Trap Stolen,0,CDC Light Trap,FC-040
7/6/2026,Fort Collins,Poudre River Trail,NE,Culex tarsalis,3,CDC Light Trap,FC-067
7/6/2026,Fort Collins,Poudre River Trail,NE,Aedes vexans,3,CDC Light Trap,FC-067
7/6/2026,Fort Collins,Hemlock,NW,Aedes dorsalis,12,CDC Light Trap,FC-036 
7/6/2026,Fort Collins,Hemlock,NW,Coquillettidia perturbans,7,CDC Light Trap,FC-036 
7/6/2026,Fort Collins,Poudre River Trail,NE,Aedes dorsalis,6,CDC Light Trap,FC-067
7/7/2026,Fort Collins,Westshore Ct,SE,Aedes vexans,6,CDC Light Trap,FC-046
7/7/2026,Fort Collins,3001 San Luis,SE,Culex tarsalis,2,CDC Light Trap,FC-027
7/7/2026,Fort Collins,3001 San Luis,SE,Aedes dorsalis,5,CDC Light Trap,FC-027
7/7/2026,Fort Collins,3001 San Luis,SE,Aedes vexans,2,CDC Light Trap,FC-027
7/7/2026,Fort Collins,3001 San Luis,SE,Culex pipiens,1,CDC Light Trap,FC-027
7/7/2026,Fort Collins,Sage Creek North,SE,Culiseta inornata,6,CDC Light Trap,FC-075
7/7/2026,Fort Collins,Sage Creek North,SE,Aedes vexans,2,CDC Light Trap,FC-075
7/7/2026,Fort Collins,Sage Creek North,SE,Aedes melanimon,1,CDC Light Trap,FC-075
7/7/2026,Fort Collins,Sage Creek North,SE,Culex tarsalis,20,CDC Light Trap,FC-075
7/7/2026,Fort Collins,Sage Creek North,SE,Culex pipiens,10,CDC Light Trap,FC-075
7/7/2026,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,37,Gravid Trap,FC-075gr
7/7/2026,Fort Collins,West Chase,SE,Aedes vexans,1,CDC Light Trap,FC-064
7/7/2026,Fort Collins,West Chase,SE,Culex pipiens,2,CDC Light Trap,FC-064
7/7/2026,Fort Collins,West Chase,SE,Culex tarsalis,7,CDC Light Trap,FC-064
7/7/2026,Fort Collins,Rock Creek,SE,Trap Malfunction,0,CDC Light Trap,FC-074
7/7/2026,Fort Collins,Fossil Creek South,SE,Aedes melanimon,1,CDC Light Trap,FC-039
7/7/2026,Fort Collins,Fossil Creek South,SE,Culiseta inornata,1,CDC Light Trap,FC-039
7/7/2026,Fort Collins,Fossil Creek South,SE,Culex tarsalis,4,CDC Light Trap,FC-039
7/7/2026,Fort Collins,Fossil Creek South,SE,Anopheles freeborni,1,CDC Light Trap,FC-039
7/7/2026,Fort Collins,Fossil Creek South,SE,Aedes vexans,4,CDC Light Trap,FC-039
7/7/2026,Fort Collins,Fossil Creek South,SE,Aedes dorsalis,29,CDC Light Trap,FC-039
7/7/2026,Fort Collins,Keeneland And Twin Oak,SE,Culex tarsalis,15,CDC Light Trap,FC-047
7/7/2026,Fort Collins,Keeneland And Twin Oak,SE,Aedes dorsalis,1,CDC Light Trap,FC-047
7/7/2026,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,29,CDC Light Trap,FC-050
7/7/2026,Fort Collins,Golden Meadows Ditch,SE,Aedes vexans,3,CDC Light Trap,FC-050
7/7/2026,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,7,CDC Light Trap,FC-050
7/7/2026,Fort Collins,Golden Meadows Ditch,SE,Anopheles freeborni,3,CDC Light Trap,FC-050
7/7/2026,Fort Collins,Boltz,SE,No Mosquitoes,0,CDC Light Trap,FC-023
7/7/2026,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,80,Gravid Trap,FC-088gr
7/7/2026,Fort Collins,English Ranch Park Gravid,SE,Aedes vexans,1,Gravid Trap,FC-088gr
7/7/2026,Fort Collins,Big Horn,SE,Culex tarsalis,39,CDC Light Trap,FC-004
7/7/2026,Fort Collins,Big Horn,SE,Aedes dorsalis,5,CDC Light Trap,FC-004
7/7/2026,Fort Collins,Big Horn,SE,Culex pipiens,4,CDC Light Trap,FC-004
7/7/2026,Fort Collins,Springwood and Lochwood,SE,Aedes vexans,1,CDC Light Trap,FC-059
7/7/2026,Fort Collins,Willow Springs,SE,Culex tarsalis,63,CDC Light Trap,FC-031
7/7/2026,Fort Collins,Willow Springs,SE,Culex pipiens,3,CDC Light Trap,FC-031
7/7/2026,Fort Collins,Willow Springs,SE,Aedes dorsalis,3,CDC Light Trap,FC-031
7/7/2026,Fort Collins,Willow Springs,SE,Aedes vexans,4,CDC Light Trap,FC-031
7/7/2026,Fort Collins,Egret and Rookery,SE,Aedes vexans,1,CDC Light Trap,FC-053
7/7/2026,Fort Collins,Egret and Rookery,SE,Aedes dorsalis,1,CDC Light Trap,FC-053
7/7/2026,Fort Collins,Egret and Rookery,SE,Culex tarsalis,8,CDC Light Trap,FC-053
7/7/2026,Fort Collins,Westshore Ct,SE,Culex tarsalis,16,CDC Light Trap,FC-046
7/7/2026,Fort Collins,Westshore Ct,SE,Culiseta inornata,1,CDC Light Trap,FC-046
7/7/2026,Fort Collins,Westshore Ct,SE,Culex pipiens,2,CDC Light Trap,FC-046
7/8/2026,Fort Collins,Golden Current,NW,Anopheles freeborni,2,CDC Light Trap,FC-011
7/8/2026,Fort Collins,808 Ponderosa,NW,Aedes dorsalis,1,CDC Light Trap,FC-060
7/8/2026,Fort Collins,808 Ponderosa,NW,Culex pipiens,5,CDC Light Trap,FC-060
7/8/2026,Fort Collins,603 Gilgalad Way,NW,Aedes increpitus,6,CDC Light Trap,FC-052
7/8/2026,Fort Collins,603 Gilgalad Way,NW,Culex tarsalis,10,CDC Light Trap,FC-052
7/8/2026,Fort Collins,603 Gilgalad Way,NW,Culex pipiens,1,CDC Light Trap,FC-052
7/8/2026,Fort Collins,603 Gilgalad Way,NW,Aedes vexans,19,CDC Light Trap,FC-052
7/8/2026,Fort Collins,603 Gilgalad Way,NW,Aedes dorsalis,4,CDC Light Trap,FC-052
7/8/2026,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,12,CDC Light Trap,FC-049
7/8/2026,Fort Collins,Casa Grande and Downing,SW,Aedes increpitus,2,CDC Light Trap,FC-049
7/8/2026,Fort Collins,Casa Grande and Downing,SW,Aedes vexans,1,CDC Light Trap,FC-049
7/8/2026,Fort Collins,Casa Grande and Downing,SW,Culex tarsalis,8,CDC Light Trap,FC-049
7/8/2026,Fort Collins,Mountain Grandview Cemetery Gravid,NW,Culex pipiens,22,Gravid Trap,FC-090gr
7/8/2026,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,17,Gravid Trap,FC-063gr
7/8/2026,Fort Collins,Red Fox Meadows Gravid,NW,Aedes vexans,1,Gravid Trap,FC-063gr
7/8/2026,Fort Collins,Red Fox Meadows Gravid,NW,Aedes increpitus,6,Gravid Trap,FC-063gr
7/8/2026,Fort Collins,Stuart and Dorset,NW,Culex pipiens,1,CDC Light Trap,FC-015
7/8/2026,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,2,CDC Light Trap,FC-015
7/8/2026,Fort Collins,Stuart and Dorset,NW,Aedes increpitus,1,CDC Light Trap,FC-015
7/8/2026,Fort Collins,Stuart and Dorset,NW,Aedes vexans,6,CDC Light Trap,FC-015
7/8/2026,Fort Collins,Fishback,NW,Aedes dorsalis,1,CDC Light Trap,FC-041
7/8/2026,Fort Collins,Fishback,NW,Culex pipiens,13,CDC Light Trap,FC-041
7/8/2026,Fort Collins,Fishback,NW,Culex tarsalis,45,CDC Light Trap,FC-041
7/8/2026,Fort Collins,Fishback,NW,Aedes vexans,2,CDC Light Trap,FC-041
7/8/2026,Fort Collins,Fishback,NW,Aedes increpitus,1,CDC Light Trap,FC-041
7/8/2026,Fort Collins,Holley Plant Research Center,NW,Culex tarsalis,4,CDC Light Trap,FC-061
7/8/2026,Fort Collins,Holley Plant Research Center,NW,Culex pipiens,2,CDC Light Trap,FC-061
7/8/2026,Fort Collins,Holley Plant Research Center,NW,Aedes vexans,2,CDC Light Trap,FC-061
7/8/2026,Fort Collins,Holley Plant Research Center,NW,Aedes dorsalis,1,CDC Light Trap,FC-061
7/8/2026,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Aedes vexans,6,CDC Light Trap,FC-058
7/8/2026,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Aedes increpitus,6,CDC Light Trap,FC-058
7/8/2026,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex pipiens,1,CDC Light Trap,FC-058
7/8/2026,Fort Collins,118 S Grant ,NW,Culex tarsalis,11,CDC Light Trap,FC-073
7/8/2026,Fort Collins,118 S Grant ,NW,Culiseta inornata,1,CDC Light Trap,FC-073
7/8/2026,Fort Collins,118 S Grant ,NW,Aedes vexans,1,CDC Light Trap,FC-073
7/8/2026,Fort Collins,Red Fox Meadows,NW,Culex pipiens,5,CDC Light Trap,FC-063
7/8/2026,Fort Collins,Red Fox Meadows,NW,Aedes vexans,34,CDC Light Trap,FC-063
7/8/2026,Fort Collins,Red Fox Meadows,NW,Culex tarsalis,4,CDC Light Trap,FC-063
7/8/2026,Fort Collins,Red Fox Meadows,NW,Aedes increpitus,224,CDC Light Trap,FC-063
7/8/2026,Fort Collins,Red Fox Meadows,NW,Anopheles freeborni,1,CDC Light Trap,FC-063
7/8/2026,Fort Collins,Red Fox Meadows,NW,Aedes hendersoni,1,CDC Light Trap,FC-063
7/8/2026,Fort Collins,Golden Current,NW,Culiseta inornata,1,CDC Light Trap,FC-011
7/8/2026,Fort Collins,Golden Current,NW,Aedes cinereus,1,CDC Light Trap,FC-011
7/8/2026,Fort Collins,Golden Current,NW,Culex tarsalis,2,CDC Light Trap,FC-011
7/8/2026,Fort Collins,Golden Current,NW,Culex pipiens,2,CDC Light Trap,FC-011
7/8/2026,Fort Collins,Golden Current,NW,Aedes increpitus,2,CDC Light Trap,FC-011
7/8/2026,Fort Collins,Golden Current,NW,Aedes vexans,23,CDC Light Trap,FC-011
7/8/2026,Fort Collins,808 Ponderosa,NW,Culex tarsalis,4,CDC Light Trap,FC-060
7/9/2026,Fort Collins,Magic Carpet,SW,Culiseta inornata,1,CDC Light Trap,FC-001
7/9/2026,Fort Collins,Registry Ridge,SW,Aedes dorsalis,4,CDC Light Trap,FC-057
7/9/2026,Fort Collins,Registry Ridge,SW,Culex tarsalis,10,CDC Light Trap,FC-057
7/9/2026,Fort Collins,Chelsea Ridge,SW,Aedes melanimon,2,CDC Light Trap,FC-037
7/9/2026,Fort Collins,Magic Carpet,SW,Aedes vexans,3,CDC Light Trap,FC-001
7/9/2026,Fort Collins,Magic Carpet,SW,Culex pipiens,5,CDC Light Trap,FC-001
7/9/2026,Fort Collins,5029 Crest Dr,SW,Culex tarsalis,1,CDC Light Trap,FC-068
7/9/2026,Fort Collins,5029 Crest Dr,SW,Aedes vexans,2,CDC Light Trap,FC-068
7/9/2026,Fort Collins,5029 Crest Dr,SW,Anopheles freeborni,2,CDC Light Trap,FC-068
7/9/2026,Fort Collins,Chelsea Ridge,SW,Aedes vexans,3,CDC Light Trap,FC-037
7/9/2026,Fort Collins,Chelsea Ridge,SW,Culex pipiens,4,CDC Light Trap,FC-037
7/9/2026,Fort Collins,Chelsea Ridge,SW,Culex tarsalis,42,CDC Light Trap,FC-037
7/9/2026,Fort Collins,Chelsea Ridge,SW,Aedes increpitus,5,CDC Light Trap,FC-037
7/9/2026,Fort Collins,Silvergate Rd,SW,Culex tarsalis,2,CDC Light Trap,FC-071
7/9/2026,Fort Collins,Silvergate Rd,SW,Culex pipiens,1,CDC Light Trap,FC-071
7/9/2026,Fort Collins,Lopez Elementary,SW,Anopheles freeborni,1,CDC Light Trap,FC-093
7/9/2026,Fort Collins,Lopez Elementary,SW,Culex pipiens,8,CDC Light Trap,FC-093
7/9/2026,Fort Collins,Lopez Elementary,SW,Aedes vexans,6,CDC Light Trap,FC-093
7/9/2026,Fort Collins,Lopez Elementary,SW,Culex tarsalis,12,CDC Light Trap,FC-093
7/9/2026,Fort Collins,Registry Ridge,SW,Aedes vexans,1,CDC Light Trap,FC-057
7/9/2026,Fort Collins,Water's Edge at Blue Mesa,SW,Culex pipiens,6,CDC Light Trap,FC-062
7/9/2026,Fort Collins,Water's Edge at Blue Mesa,SW,Culex tarsalis,2,CDC Light Trap,FC-062
7/9/2026,Fort Collins,Water's Edge at Blue Mesa,SW,Aedes vexans,1,CDC Light Trap,FC-062
7/9/2026,Fort Collins,Water's Edge at Blue Mesa,SW,Aedes dorsalis,1,CDC Light Trap,FC-062
7/9/2026,Fort Collins,737 Parliament,SE,Culex pipiens,1,CDC Light Trap,FC-054
7/9/2026,Fort Collins,737 Parliament,SE,Aedes dorsalis,1,CDC Light Trap,FC-054
7/9/2026,Fort Collins,737 Parliament,SE,Culex tarsalis,6,CDC Light Trap,FC-054
7/9/2026,Fort Collins,Ben's Park,SE,Culex pipiens,2,CDC Light Trap,FC-029
7/9/2026,Fort Collins,Ben's Park,SE,Culex tarsalis,10,CDC Light Trap,FC-029
7/9/2026,Fort Collins,Ben's Park,SE,Aedes hendersoni,1,CDC Light Trap,FC-029
7/9/2026,Fort Collins,Ben's Park,SE,Aedes increpitus,1,CDC Light Trap,FC-029
7/9/2026,Fort Collins,Water's Edge at Blue Mesa,SW,Aedes trivittatus,1,CDC Light Trap,FC-062
7/9/2026,Fort Collins,Kunz Ct. and Brook Dr. Gravid,SW,Culex pipiens,18,Gravid Trap,FC-089gr
7/9/2026,Fort Collins,Ben's Park Gravid,SE,Anopheles freeborni,1,Gravid Trap,FC-029gr
7/9/2026,Fort Collins,Ben's Park Gravid,SE,Culex pipiens,29,Gravid Trap,FC-029gr
7/9/2026,Fort Collins,Magic Carpet,SW,Culex tarsalis,14,CDC Light Trap,FC-001
7/6/2026,Loveland,Boyd Lake,LV,Aedes vexans,1,CDC Light Trap,LV-095
7/6/2026,Loveland,Harding and Reagan,LV,Aedes vexans,7,CDC Light Trap,LV-080
7/6/2026,Loveland,Harding and Reagan,LV,Culex pipiens,2,CDC Light Trap,LV-080
7/6/2026,Loveland,Harding and Reagan,LV,Culex tarsalis,26,CDC Light Trap,LV-080
7/6/2026,Loveland,7 Lakes Gravid,LV,Culex pipiens,66,Gravid Trap,LV-079gr
7/6/2026,Loveland,7 Lakes Gravid,LV,Culex tarsalis,2,Gravid Trap,LV-079gr
7/6/2026,Loveland,Centerra,LV,No Mosquitoes,0,CDC Light Trap,LV-117
7/6/2026,Loveland,Pond at Silver Lake,LV,Culex tarsalis,3,CDC Light Trap,LV-093
7/6/2026,Loveland,Pond at Silver Lake,LV,Culex pipiens,1,CDC Light Trap,LV-093
7/6/2026,Loveland,29th and Madison,LV,Culiseta inornata,1,CDC Light Trap,LV-004
7/6/2026,Loveland,29th and Madison,LV,Aedes vexans,3,CDC Light Trap,LV-004
7/6/2026,Loveland,29th and Madison,LV,Culex tarsalis,36,CDC Light Trap,LV-004
7/6/2026,Loveland,7 Lakes Park,LV,Culex tarsalis,26,CDC Light Trap,LV-078
7/6/2026,Loveland,7 Lakes Park,LV,Culex pipiens,3,CDC Light Trap,LV-078
7/6/2026,Loveland,7 Lakes Park,LV,Aedes increpitus,1,CDC Light Trap,LV-078
7/6/2026,Loveland,7 Lakes Park,LV,Aedes vexans,1,CDC Light Trap,LV-078
7/6/2026,Loveland,Sundisk and 13E,LV,Culex tarsalis,4,CDC Light Trap,LV-116
7/6/2026,Loveland,Sundisk and 13E,LV,Aedes vexans,2,CDC Light Trap,LV-116
7/6/2026,Loveland,Sundisk and 13E,LV,Culex pipiens,5,CDC Light Trap,LV-116
7/6/2026,Loveland,29th and Madison,LV,Aedes dorsalis,3,CDC Light Trap,LV-004
7/6/2026,Loveland,29th and Madison,LV,Culex pipiens,2,CDC Light Trap,LV-004
7/6/2026,Loveland,Horseshoe Peninsula,LV,Culex tarsalis,1,CDC Light Trap,LV-069
7/6/2026,Loveland,Horseshoe Peninsula,LV,Aedes melanimon,1,CDC Light Trap,LV-069
7/6/2026,Loveland,Outlet Mall Apartments,LV,Aedes increpitus,1,CDC Light Trap,LV-066
7/6/2026,Loveland,Outlet Mall Apartments,LV,Culiseta inornata,4,CDC Light Trap,LV-066
7/6/2026,Loveland,Outlet Mall Apartments,LV,Aedes vexans,14,CDC Light Trap,LV-066
7/6/2026,Loveland,Outlet Mall Apartments,LV,Culex tarsalis,29,CDC Light Trap,LV-066
