date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/1/2026,Fort Collins,Edora Park,NE,Aedes increpitus,3,CDC Light Trap,FC-019
6/1/2026,Fort Collins,Prospect Ponds,NE,Aedes increpitus,59,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,9,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Prospect Ponds,NE,Culex tarsalis,8,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Prospect Ponds,NE,Culiseta inornata,1,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Poudre River Trail,NE,Aedes vexans,177,CDC Light Trap,FC-067
6/1/2026,Fort Collins,Poudre River Trail,NE,Aedes increpitus,35,CDC Light Trap,FC-067
6/1/2026,Fort Collins,Poudre River Trail,NE,Anopheles freeborni,1,CDC Light Trap,FC-067
6/1/2026,Fort Collins,Poudre River Trail,NE,Aedes dorsalis,37,CDC Light Trap,FC-067
6/1/2026,Fort Collins,Poudre River Trail,NE,Culex tarsalis,1,CDC Light Trap,FC-067
6/1/2026,Fort Collins,Poudre River Trail,NE,Culiseta inornata,2,CDC Light Trap,FC-067
6/1/2026,Fort Collins,Prospect Ponds,NE,Aedes melanimon,1,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Prospect Ponds,NE,Aedes dorsalis,35,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Linden Lake Rd,NE,Aedes increpitus,1,CDC Light Trap,FC-069
6/1/2026,Fort Collins,Hemlock,NW,Aedes dorsalis,7,CDC Light Trap,FC-036 
6/1/2026,Fort Collins,Hemlock,NW,Aedes vexans,2,CDC Light Trap,FC-036 
6/1/2026,Fort Collins,Hemlock,NW,Aedes increpitus,3,CDC Light Trap,FC-036 
6/1/2026,Fort Collins,Prospect Ponds,NE,Culex pipiens,3,CDC Light Trap,FC-066
6/1/2026,Fort Collins,Edora Park,NE,Aedes vexans,27,CDC Light Trap,FC-019
6/1/2026,Fort Collins,PVH Gravid,NE,No Mosquitoes,0,Gravid Trap,FC-091gr
6/1/2026,Fort Collins,Edora Park,NE,Culiseta inornata,1,CDC Light Trap,FC-019
6/1/2026,Fort Collins,Edora Park,NE,Culex tarsalis,4,CDC Light Trap,FC-019
6/1/2026,Fort Collins,Redwood,NE,No Mosquitoes,0,CDC Light Trap,FC-040
