date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
6/22/2026,Fort Collins,Prospect Ponds,NE,Aedes vexans,50,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Prospect Ponds,NE,Aedes dorsalis,2,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Redwood,NE,Aedes vexans,17,CDC Light Trap,FC-040
6/22/2026,Fort Collins,Redwood,NE,Culiseta inornata,1,CDC Light Trap,FC-040
6/22/2026,Fort Collins,Lochside Lane,NE,Aedes dorsalis,1,CDC Light Trap,FC-038
6/22/2026,Fort Collins,Lochside Lane,NE,Culex tarsalis,2,CDC Light Trap,FC-038
6/22/2026,Fort Collins,Lochside Lane,NE,Culex pipiens,4,CDC Light Trap,FC-038
6/22/2026,Fort Collins,Lochside Lane,NE,Aedes vexans,5,CDC Light Trap,FC-038
6/22/2026,Fort Collins,Redwood,NE,Coquillettidia perturbans,9,CDC Light Trap,FC-040
6/22/2026,Fort Collins,Redwood,NE,Culex tarsalis,8,CDC Light Trap,FC-040
6/22/2026,Fort Collins,Redwood,NE,Aedes melanimon,1,CDC Light Trap,FC-040
6/22/2026,Fort Collins,Country Club,NE,Culex tarsalis,8,CDC Light Trap,FC-034
6/22/2026,Fort Collins,Country Club,NE,Aedes melanimon,34,CDC Light Trap,FC-034
6/22/2026,Fort Collins,Country Club,NE,Aedes vexans,5,CDC Light Trap,FC-034
6/22/2026,Fort Collins,Country Club,NE,Culex pipiens,1,CDC Light Trap,FC-034
6/22/2026,Fort Collins,Country Club,NE,Anopheles freeborni,2,CDC Light Trap,FC-034
6/22/2026,Fort Collins,FC Visitor Center,NE,Culiseta inornata,1,CDC Light Trap,FC-014
6/22/2026,Fort Collins,FC Visitor Center,NE,Aedes dorsalis,1,CDC Light Trap,FC-014
6/22/2026,Fort Collins,FC Visitor Center,NE,Aedes increpitus,4,CDC Light Trap,FC-014
6/22/2026,Fort Collins,FC Visitor Center,NE,Culex tarsalis,3,CDC Light Trap,FC-014
6/22/2026,Fort Collins,FC Visitor Center,NE,Coquillettidia perturbans,3,CDC Light Trap,FC-014
6/22/2026,Fort Collins,FC Visitor Center,NE,Culex pipiens,1,CDC Light Trap,FC-014
6/22/2026,Fort Collins,Prospect Ponds Gravid,NE,Aedes vexans,1,Gravid Trap,FC-066gr
6/22/2026,Fort Collins,Prospect Ponds Gravid,NE,Culex pipiens,2,Gravid Trap,FC-066gr
6/22/2026,Fort Collins,Hemlock,NW,Aedes dorsalis,2,CDC Light Trap,FC-036 
6/22/2026,Fort Collins,Hemlock,NW,Aedes increpitus,1,CDC Light Trap,FC-036 
6/22/2026,Fort Collins,Poudre River Trail,NE,Culiseta inornata,2,CDC Light Trap,FC-067
6/22/2026,Fort Collins,422 Lake Dr,NE,Culex tarsalis,6,CDC Light Trap,FC-072
6/22/2026,Fort Collins,422 Lake Dr,NE,Culex pipiens,7,CDC Light Trap,FC-072
6/22/2026,Fort Collins,Poudre River Trail,NE,Aedes melanimon,1,CDC Light Trap,FC-067
6/22/2026,Fort Collins,Prospect Ponds,NE,Coquillettidia perturbans,22,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Hemlock,NW,Anopheles freeborni,1,CDC Light Trap,FC-036 
6/22/2026,Fort Collins,Prospect Ponds,NE,Anopheles freeborni,35,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Poudre River Trail,NE,Aedes vexans,43,CDC Light Trap,FC-067
6/22/2026,Fort Collins,Poudre River Trail,NE,Aedes increpitus,14,CDC Light Trap,FC-067
6/22/2026,Fort Collins,Prospect Ponds,NE,Aedes nigromaculis,2,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Prospect Ponds,NE,Culex pipiens,16,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Prospect Ponds,NE,Aedes melanimon,3,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Edora Park,NE,Culex pipiens,5,CDC Light Trap,FC-019
6/22/2026,Fort Collins,Edora Park,NE,Aedes increpitus,6,CDC Light Trap,FC-019
6/22/2026,Fort Collins,Linden Lake Rd,NE,Aedes vexans,2,CDC Light Trap,FC-069
6/22/2026,Fort Collins,Edora Park,NE,Culiseta inornata,2,CDC Light Trap,FC-019
6/22/2026,Fort Collins,PVH Gravid,NE,Culex pipiens,23,Gravid Trap,FC-091gr
6/22/2026,Fort Collins,Edora Park,NE,Aedes vexans,9,CDC Light Trap,FC-019
6/22/2026,Fort Collins,Edora Park,NE,Culex tarsalis,11,CDC Light Trap,FC-019
6/22/2026,Fort Collins,Hemlock,NW,Coquillettidia perturbans,3,CDC Light Trap,FC-036 
6/22/2026,Fort Collins,Hemlock,NW,Aedes vexans,1,CDC Light Trap,FC-036 
6/22/2026,Fort Collins,Linden Lake Rd,NE,Aedes melanimon,1,CDC Light Trap,FC-069
6/22/2026,Fort Collins,Redwood Gravid,NE,Culex pipiens,3,Gravid Trap,FC-040gr
6/22/2026,Fort Collins,N. Linden,NE,Culex pipiens,1,CDC Light Trap,FC-006
6/22/2026,Fort Collins,Udall Natural Gravid,NE,Culex pipiens,2,Gravid Trap,FC-092gr
6/22/2026,Fort Collins,Prospect Ponds,NE,Culiseta inornata,2,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Prospect Ponds,NE,Aedes increpitus,28,CDC Light Trap,FC-066
6/22/2026,Fort Collins,Prospect Ponds,NE,Culex tarsalis,51,CDC Light Trap,FC-066
6/23/2026,Fort Collins,Sage Creek North,SE,Aedes melanimon,1,CDC Light Trap,FC-075
6/23/2026,Fort Collins,Sage Creek North Gravid,SE,Culex pipiens,18,Gravid Trap,FC-075gr
6/23/2026,Fort Collins,Fossil Creek South,SE,Culiseta inornata,11,CDC Light Trap,FC-039
6/23/2026,Fort Collins,Fossil Creek South,SE,Culex tarsalis,12,CDC Light Trap,FC-039
6/23/2026,Fort Collins,Fossil Creek South,SE,Aedes nigromaculis,1,CDC Light Trap,FC-039
6/23/2026,Fort Collins,Fossil Creek South,SE,Aedes dorsalis,9,CDC Light Trap,FC-039
6/23/2026,Fort Collins,Fossil Creek South,SE,Aedes vexans,9,CDC Light Trap,FC-039
6/23/2026,Fort Collins,Fossil Creek South,SE,Aedes melanimon,15,CDC Light Trap,FC-039
6/23/2026,Fort Collins,Keeneland And Twin Oak,SE,No Mosquitoes,0,CDC Light Trap,FC-047
6/23/2026,Fort Collins,Golden Meadows Ditch,SE,Culiseta inornata,1,CDC Light Trap,FC-050
6/23/2026,Fort Collins,Golden Meadows Ditch,SE,Aedes vexans,1,CDC Light Trap,FC-050
6/23/2026,Fort Collins,Golden Meadows Ditch,SE,Culex pipiens,12,CDC Light Trap,FC-050
6/23/2026,Fort Collins,Golden Meadows Ditch,SE,Anopheles freeborni,1,CDC Light Trap,FC-050
6/23/2026,Fort Collins,Golden Meadows Ditch,SE,Culex tarsalis,17,CDC Light Trap,FC-050
6/23/2026,Fort Collins,Boltz,SE,Culex tarsalis,4,CDC Light Trap,FC-023
6/23/2026,Fort Collins,Boltz,SE,Aedes vexans,5,CDC Light Trap,FC-023
6/23/2026,Fort Collins,Boltz,SE,Culiseta inornata,1,CDC Light Trap,FC-023
6/23/2026,Fort Collins,Boltz,SE,Culex pipiens,1,CDC Light Trap,FC-023
6/23/2026,Fort Collins,English Ranch Park Gravid,SE,Culex pipiens,56,Gravid Trap,FC-088gr
6/23/2026,Fort Collins,English Ranch Park Gravid,SE,Culex tarsalis,1,Gravid Trap,FC-088gr
6/23/2026,Fort Collins,Big Horn,SE,Culex pipiens,1,CDC Light Trap,FC-004
6/23/2026,Fort Collins,Big Horn,SE,Culex tarsalis,4,CDC Light Trap,FC-004
6/23/2026,Fort Collins,Springwood and Lochwood,SE,Culex pipiens,1,CDC Light Trap,FC-059
6/23/2026,Fort Collins,Willow Springs,SE,Culex tarsalis,2,CDC Light Trap,FC-031
6/23/2026,Fort Collins,Egret and Rookery,SE,Culex tarsalis,40,CDC Light Trap,FC-053
6/23/2026,Fort Collins,Egret and Rookery,SE,Aedes melanimon,1,CDC Light Trap,FC-053
6/23/2026,Fort Collins,Egret and Rookery,SE,Culex pipiens,2,CDC Light Trap,FC-053
6/23/2026,Fort Collins,Egret and Rookery,SE,Aedes vexans,1,CDC Light Trap,FC-053
6/23/2026,Fort Collins,Egret and Rookery,SE,Culiseta inornata,1,CDC Light Trap,FC-053
6/23/2026,Fort Collins,Westshore Ct,SE,Culex pipiens,2,CDC Light Trap,FC-046
6/23/2026,Fort Collins,Westshore Ct,SE,Aedes vexans,7,CDC Light Trap,FC-046
6/23/2026,Fort Collins,Westshore Ct,SE,Culex tarsalis,4,CDC Light Trap,FC-046
6/23/2026,Fort Collins,3001 San Luis,SE,Culex pipiens,3,CDC Light Trap,FC-027
6/23/2026,Fort Collins,3001 San Luis,SE,Coquillettidia perturbans,1,CDC Light Trap,FC-027
6/23/2026,Fort Collins,3001 San Luis,SE,Culex tarsalis,14,CDC Light Trap,FC-027
6/23/2026,Fort Collins,Rock Creek,SE,Culex pipiens,2,CDC Light Trap,FC-074
6/23/2026,Fort Collins,West Chase,SE,Aedes vexans,2,CDC Light Trap,FC-064
6/23/2026,Fort Collins,West Chase,SE,Culex tarsalis,20,CDC Light Trap,FC-064
6/23/2026,Fort Collins,West Chase,SE,Culex pipiens,2,CDC Light Trap,FC-064
6/23/2026,Fort Collins,Sage Creek North,SE,Culex pipiens,17,CDC Light Trap,FC-075
6/23/2026,Fort Collins,Sage Creek North,SE,Culiseta inornata,2,CDC Light Trap,FC-075
6/23/2026,Fort Collins,Sage Creek North,SE,Aedes increpitus,1,CDC Light Trap,FC-075
6/23/2026,Fort Collins,Sage Creek North,SE,Culex tarsalis,49,CDC Light Trap,FC-075
6/23/2026,Fort Collins,Sage Creek North,SE,Aedes vexans,11,CDC Light Trap,FC-075
6/23/2026,Fort Collins,Sage Creek North,SE,Coquillettidia perturbans,1,CDC Light Trap,FC-075
6/24/2026,Fort Collins,Red Fox Meadows,NW,Aedes increpitus,496,CDC Light Trap,FC-063
6/24/2026,Fort Collins,Red Fox Meadows,NW,Aedes vexans,51,CDC Light Trap,FC-063
6/24/2026,Fort Collins,603 Gilgalad Way,NW,Aedes vexans,9,CDC Light Trap,FC-052
6/24/2026,Fort Collins,Golden Current,NW,Aedes increpitus,4,CDC Light Trap,FC-011
6/24/2026,Fort Collins,808 Ponderosa,NW,No Mosquitoes,0,CDC Light Trap,FC-060
6/24/2026,Fort Collins,Golden Current,NW,Aedes cinereus,2,CDC Light Trap,FC-011
6/24/2026,Fort Collins,Golden Current,NW,Culex tarsalis,1,CDC Light Trap,FC-011
6/24/2026,Fort Collins,Golden Current,NW,Culiseta incidens,1,CDC Light Trap,FC-011
6/24/2026,Fort Collins,Golden Current,NW,Aedes vexans,28,CDC Light Trap,FC-011
6/24/2026,Fort Collins,118 S Grant ,NW,Aedes vexans,2,CDC Light Trap,FC-073
6/24/2026,Fort Collins,118 S Grant ,NW,Culex tarsalis,5,CDC Light Trap,FC-073
6/24/2026,Fort Collins,Casa Grande and Downing,SW,Culex pipiens,1,CDC Light Trap,FC-049
6/24/2026,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Aedes increpitus,5,CDC Light Trap,FC-058
6/24/2026,Fort Collins,Spring Creek Trail-- Michener Dr,SW,Culex tarsalis,3,CDC Light Trap,FC-058
6/24/2026,Fort Collins,Stuart and Dorset,NW,Culex tarsalis,1,CDC Light Trap,FC-015
6/24/2026,Fort Collins,Fishback,NW,No Mosquitoes,0,CDC Light Trap,FC-041
6/24/2026,Fort Collins,Stuart and Dorset,NW,Aedes vexans,9,CDC Light Trap,FC-015
6/24/2026,Fort Collins,Stuart and Dorset,NW,Culex pipiens,1,CDC Light Trap,FC-015
6/24/2026,Fort Collins,Red Fox Meadows Gravid,NW,Culex pipiens,7,Gravid Trap,FC-063gr
