date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name
8/3/2026,Boulder,"Foothills
Community Park",BC,Culex pipiens,29,CDC Light Trap,BC-01
8/3/2026,Boulder,"23rd/
Meadow",BC,Culex pipiens,,CDC Light Trap,BC-02
8/3/2026,Boulder,"Christensen
Park",BC,Culex pipiens,19,CDC Light Trap,BC-03
8/3/2026,Boulder,"South Boulder
Rec. Center",BC,Culex pipiens,3,CDC Light Trap,BC-04
8/3/2026,Boulder,"Broadway/
Baseline",BC,Culex pipiens,3,CDC Light Trap,BC-05
8/3/2026,Boulder,"Broadway/
Alpine",BC,Culex pipiens,,CDC Light Trap,BC-06
8/3/2026,Boulder,"Table Mesa/
Stevens",BC,Culex pipiens,1,CDC Light Trap,BC-07
8/3/2026,Boulder,"7th/
Pennsylvania",BC,Culex pipiens,1,CDC Light Trap,BC-08
8/3/2026,Boulder,Burke Park,BC,Culex pipiens,6,CDC Light Trap,BC-10
8/3/2026,Boulder,"Stazio
Ballfields (S)",BC,Culex pipiens,27,CDC Light Trap,BC-11
8/3/2026,Boulder,"E. Boulder
Rec. Center",BC,Culex pipiens,5,CDC Light Trap,BC-13
8/3/2026,Boulder,"Greenbelt
Meadows ",BC,Culex pipiens,9,CDC Light Trap,BC-14
8/3/2026,Boulder,"Rolling Rock
Ranch",BC,Culex pipiens,3,CDC Light Trap,BC-20
8/3/2026,Boulder,"Sombrero
Marsh (S)",BC,Culex pipiens,1,CDC Light Trap,BC-22
8/3/2026,Boulder,"Papini Natural 
Area Park (S)",BC,Culex pipiens,,CDC Light Trap,BC-24
8/3/2026,Boulder,"Tom Watson 
Park (S)",BC,Culex pipiens,24,CDC Light Trap,BC-25
8/3/2026,Boulder,"Sawhill
Ponds (S)",BC,Culex pipiens,7,CDC Light Trap,BC-26
8/3/2026,Boulder,"Goose
Creek",BC,Culex pipiens,,CDC Light Trap,BC-27
8/3/2026,Boulder,"Old Tale Rd./
Gapter ",BC,Culex pipiens,,CDC Light Trap,BC-28
8/3/2026,Boulder,"Foothills
Community Park",BC,Culex tarsalis,25,CDC Light Trap,BC-01
8/3/2026,Boulder,"23rd/
Meadow",BC,Culex tarsalis,13,CDC Light Trap,BC-02
8/3/2026,Boulder,"Christensen
Park",BC,Culex tarsalis,32,CDC Light Trap,BC-03
8/3/2026,Boulder,"South Boulder
Rec. Center",BC,Culex tarsalis,22,CDC Light Trap,BC-04
8/3/2026,Boulder,"Broadway/
Baseline",BC,Culex tarsalis,2,CDC Light Trap,BC-05
8/3/2026,Boulder,"Broadway/
Alpine ",BC,Culex tarsalis,1,CDC Light Trap,BC-06
8/3/2026,Boulder,"Table Mesa/
Stevens",BC,Culex tarsalis,9,CDC Light Trap,BC-07
8/3/2026,Boulder,"7th/
Pennsylvania",BC,Culex tarsalis,7,CDC Light Trap,BC-08
8/3/2026,Boulder,Burke Park,BC,Culex tarsalis,40,CDC Light Trap,BC-10
8/3/2026,Boulder,"Stazio
Ballfields (S)",BC,Culex tarsalis,59,CDC Light Trap,BC-11
8/3/2026,Boulder,"E. Boulder
Rec. Center",BC,Culex tarsalis,112,CDC Light Trap,BC-13
8/3/2026,Boulder,"Greenbelt
Meadows ",BC,Culex tarsalis,126,CDC Light Trap,BC-14
8/3/2026,Boulder,"Rolling Rock
Ranch",BC,Culex tarsalis,65,CDC Light Trap,BC-20
8/3/2026,Boulder,"Sombrero
Marsh (S)",BC,Culex tarsalis,34,CDC Light Trap,BC-22
8/3/2026,Boulder,"Papini Natural 
Area Park (S)",BC,Culex tarsalis,18,CDC Light Trap,BC-24
8/3/2026,Boulder,"Tom Watson
Park (S)",BC,Culex tarsalis,111,CDC Light Trap,BC-25
8/3/2026,Boulder,"Sawhill
Ponds (S)",BC,Culex tarsalis,103,CDC Light Trap,BC-26
8/3/2026,Boulder,"Goose
Creek",BC,Culex tarsalis,15,CDC Light Trap,BC-27
8/3/2026,Boulder,"Old Tale Rd./
Gapter ",BC,Culex tarsalis,23,CDC Light Trap,BC-28
